gene_id,Cont_JSY,Cont_LCM,Cont_LMH,Cont_LSA,Cont_T13008,IJHC1203,IJHC1215,IJHC1219,IJHC1231,T17012,T17013,T17015,T17019 
10645,5364,4184,4252,5268,4062,5133,4667,3689,5086,4498,5131,5194,4456
100128378,0,0,0,0,3,0,0,0,0,0,0,0,0
642799,787,585,931,771,613,318,732,525,614,555,625,699,828
7464,77,88,322,231,215,109,118,165,115,219,95,108,261
91272,2552,1942,2694,2076,2250,2522,3095,2265,3964,2578,2455,2957,2776
65095,1721,978,1544,1590,1386,1109,1460,1090,2058,1122,1496,1279,1362
338339,0,0,0,0,0,0,0,0,0,0,0,0,0
727897,9,3,0,0,0,0,0,0,0,0,0,0,0
727896,3,1,6,0,3,3,8,11,9,6,5,3,5
100874102,0,0,0,0,0,0,0,0,0,0,0,0,0
100874100,0,0,0,0,0,0,0,0,0,2,0,0,0
55347,1360,1140,1085,1393,1380,1153,1632,1100,1813,1192,1243,1363,1306
642131,0,0,0,0,0,0,0,0,0,0,0,0,0
100874107,0,0,0,0,0,0,0,0,0,0,0,0,0
128872,0,0,0,0,0,0,0,0,0,0,0,0,0
128876,0,0,0,0,0,0,0,0,6,0,0,0,0
392376,0,0,0,0,2,0,0,0,0,0,0,0,0
6794,4312,2841,4405,3479,3255,4291,4390,3823,5132,4818,4906,4775,4096
6795,106,64,148,217,93,65,86,39,78,54,81,54,62
6792,2206,2724,2005,2589,1533,2466,1808,1361,1759,1753,3102,2426,1888
6793,4174,2947,3560,4239,3431,4669,4309,3285,6266,4249,4568,4040,3776
6790,382,154,404,711,1129,457,587,283,2718,421,224,137,255
6791,20,32,16,38,0,6,34,10,31,8,14,2,19
286094,0,0,0,0,0,0,0,0,0,0,0,0,0
286097,524,495,393,451,435,636,573,417,737,444,586,461,563
6799,42,0,15,14,6,0,12,0,0,2,11,0,23
402055,893,657,707,1021,679,909,781,636,1108,802,972,813,812
653820,95,75,51,95,120,44,106,62,291,79,39,65,59
100616668,64,26,21,59,33,24,26,26,25,21,26,64,37
100507274,0,0,0,0,0,0,0,0,0,0,0,0,0
100507277,0,0,0,0,0,0,0,0,0,0,0,0,0
378805,401,455,419,256,302,98,468,237,421,168,182,210,332
378807,0,0,0,0,0,0,0,0,0,0,0,0,0
255101,0,3,0,0,0,0,0,0,0,3,0,0,0
255104,1308,547,811,702,690,599,600,662,976,499,490,668,522
574486,0,0,0,0,0,0,0,0,0,0,0,0,0
574487,0,0,0,0,0,0,0,0,0,0,0,0,0
10891,105,17,0,0,0,0,0,0,0,0,0,3,0
10890,10997,9333,10009,12136,10186,14125,11453,9794,14116,12028,12623,13617,9933
10897,6814,4984,9013,7361,7951,8327,7239,6446,11013,7080,6266,5764,5340
133690,14,9,0,0,0,3,0,0,6,0,0,0,5
10896,27,22,26,21,29,15,34,13,32,23,23,21,38
574480,0,0,0,0,0,0,0,0,0,0,0,0,0
10894,35,4,0,0,6,7,0,0,13,0,17,12,6
100506469,289,176,235,213,124,68,251,137,200,108,125,138,237
653282,0,0,0,0,0,0,0,0,0,0,0,0,0
151556,747,1055,629,887,431,904,809,509,689,636,994,816,972
100506462,56,34,32,45,34,14,18,46,9,15,29,26,35
98,462,345,428,342,270,417,478,316,480,412,376,397,290
91,1520,2013,2035,1877,1822,1152,1381,1676,1894,1230,1786,1242,1239
90,5397,4730,5100,4976,4330,5823,5719,4482,5366,4827,6338,5371,5071
93,251,357,185,191,241,148,226,133,289,189,292,185,255
92,2567,2163,2654,2170,1479,1206,2119,1443,1239,1403,1734,2046,2484
95,1057,972,1197,906,1027,1120,1347,755,1298,767,768,1007,735
94,729,255,398,246,383,248,411,317,223,326,264,300,253
97,113,51,93,91,86,30,102,67,139,37,54,76,84
147912,3159,2054,2841,2276,2296,2171,2679,2139,2592,2096,2450,2307,2231
106632271,0,0,0,0,2,0,0,0,0,0,0,0,0
280655,0,0,0,3,0,0,0,0,0,0,0,0,0
280657,0,0,0,0,0,0,0,0,0,0,0,0,0
280659,0,0,0,0,0,0,0,0,0,0,0,0,0
280658,0,0,0,0,0,0,0,0,0,0,0,0,0
390264,0,0,0,0,0,0,0,0,0,0,0,0,0
390265,0,0,0,0,0,0,0,0,0,0,0,0,0
284798,0,0,0,9,6,0,6,3,7,4,0,3,0
390260,0,0,0,0,0,0,0,0,0,0,0,0,0
129450,703,538,596,618,419,462,644,415,649,447,502,609,580
133522,4,6,0,14,25,6,19,3,44,10,17,11,6
388499,0,2,0,0,3,0,1,0,3,0,1,2,0
79844,56,22,40,22,18,3,48,42,49,55,20,28,44
84779,0,0,0,0,0,0,0,0,0,0,0,0,0
645752,0,6,0,0,0,0,0,11,0,0,9,0,0
7188,7580,5421,5857,5554,3182,3886,4477,3398,3670,3389,5948,4882,5054
3430,812,329,609,422,478,471,168,192,507,518,425,430,419
7180,0,0,0,0,0,0,0,0,0,0,0,0,0
7181,2025,1325,1505,1531,1174,969,1518,1077,1526,1103,1052,1315,1473
7182,4619,4151,4202,4453,3576,3755,4505,3359,4234,4027,4433,4351,4216
7184,61532,59227,63372,74430,101544,71286,115697,77464,151609,71469,51125,53743,66397
7185,874,465,412,379,235,236,392,276,315,246,437,507,309
7186,811,503,739,615,692,602,707,531,1170,643,672,591,540
7187,2527,2137,2680,2370,2321,2796,2650,2180,3319,2951,3420,2730,1922
3434,712,169,159,178,148,64,82,121,141,144,86,92,198
8019,3660,2971,3795,3193,2678,3748,3878,3202,3586,3555,4156,4181,3879
8013,947,293,82,370,246,143,52,101,125,79,161,113,44
283303,0,0,0,0,0,0,0,0,0,0,0,0,0
7456,5294,4009,3270,3804,2833,3738,3071,2486,3634,2997,3610,3316,3708
7454,3,7,0,14,13,0,11,23,6,3,15,5,6
7455,0,0,0,0,0,0,0,0,0,0,0,0,0
7453,27594,23152,33488,27378,22755,39314,33861,30652,24099,31643,41692,40529,28534
7450,5,0,0,9,3,0,3,3,5,2,0,3,5
123036,13,9,7,6,0,9,6,0,0,0,0,14,3
2035,1328,1429,1310,1867,1190,1169,1434,1298,1183,1760,1381,1859,1536
7458,25552,23698,31030,27899,28838,31838,30357,23812,37810,27181,26593,26287,25093
2034,71554,46037,30846,33198,28542,73597,52993,48800,33680,39902,62582,44462,31665
2033,8188,6560,7096,6979,5828,7473,8134,5949,7240,6671,8179,7131,6774
65080,1774,1379,1452,1563,1357,1699,1618,1301,2076,1295,1474,1388,1383
150381,89,77,90,106,98,119,126,72,294,91,89,105,58
65083,3347,2292,3695,3398,3527,3539,3738,2665,6568,3394,3094,2867,2613
65084,1094,911,774,891,784,928,793,623,787,690,805,800,955
101928333,0,0,0,0,0,0,0,0,0,0,0,0,0
150384,0,10,5,6,9,9,10,7,23,11,22,11,27
10884,1039,673,948,960,850,1061,1020,811,1408,1019,1079,842,888
10885,2186,1795,1782,2415,2132,2488,2693,2116,3895,2270,2419,2407,2305
10886,0,0,0,0,0,0,0,0,0,0,0,0,0
10887,0,0,0,0,0,0,0,0,0,0,0,0,0
10880,0,0,3,0,6,3,0,0,0,0,0,0,0
10881,0,0,0,0,0,0,0,0,0,0,0,0,0
10882,17,27,24,45,57,44,29,33,22,45,40,15,27
10888,0,8,11,0,6,6,0,0,0,11,19,0,0
574499,0,0,0,0,0,0,0,0,0,0,0,0,0
574498,0,0,0,0,0,0,0,0,0,0,0,0,0
574495,0,0,0,0,0,0,0,0,0,0,0,0,0
574494,0,0,0,0,0,0,0,0,0,0,0,0,0
574497,0,0,0,0,0,0,0,0,0,0,0,0,0
154865,22,33,3,15,12,21,13,6,9,7,15,18,11
574491,0,0,0,0,0,0,0,0,0,0,0,0,0
574490,0,0,0,0,0,0,0,0,0,0,0,0,0
574493,0,0,0,0,0,0,0,0,0,0,0,0,0
574492,0,0,0,0,0,0,0,0,0,0,0,0,0
266675,29,17,20,30,17,25,7,6,15,14,11,23,11
2039,136,93,100,155,92,164,102,109,81,105,161,87,108
81537,2623,3156,2408,3507,2579,3789,3395,2669,3377,3036,3146,3631,2802
4843,0,0,0,0,0,0,0,0,0,0,0,0,0
2312,2136,20649,5826,62740,16864,9749,39274,60431,20747,38765,7653,45426,33534
155400,1001,573,764,603,405,131,750,492,516,389,233,420,625
100526825,0,0,0,0,5,0,0,0,0,0,0,0,44
257240,0,0,0,0,0,0,3,0,0,0,0,0,0
100526820,17,9,14,6,6,11,18,10,17,6,6,10,24
2309,5389,6106,5895,6592,5510,6797,6364,4532,5928,5522,6513,5996,6342
2308,871,915,855,875,504,785,527,513,319,778,956,773,894
2301,3,0,3,0,0,0,0,0,3,0,0,3,0
2300,286,201,346,227,344,171,283,137,444,143,186,151,159
2303,1992,1062,1329,1339,1179,1921,1675,1064,2668,1564,1405,1339,1275
2302,6,0,0,0,0,0,0,0,0,0,0,0,0
2305,1009,500,1030,1562,2552,1041,1273,789,6571,1123,566,485,656
2304,58,367,3,202,14,11,9,6,43,6,49,6,41
2307,258,103,296,283,61,893,219,205,197,466,1037,559,228
2306,54,43,49,108,33,129,49,78,62,86,204,91,100
11281,0,0,0,0,0,0,0,0,0,0,0,0,0
11280,6,14,3,0,0,0,0,0,0,0,3,0,3
11283,0,0,0,0,0,0,0,0,0,0,0,0,0
11282,8094,6279,7538,7704,6306,8455,7227,7073,9163,8298,8102,8432,7000
11285,2452,1819,2905,2421,2528,2129,2548,1956,3472,2162,2151,1867,2037
11284,1837,1129,1456,1141,1329,1070,1504,1120,1960,1146,1090,1028,1111
161829,3,0,0,0,0,0,9,0,0,0,3,0,0
161823,481,466,556,645,485,376,790,505,760,343,339,402,465
56829,3891,3101,2846,3514,2873,3218,2520,2157,3844,3830,3393,3626,3885
414061,0,0,0,0,0,0,0,0,0,0,0,0,0
414060,0,192,0,0,145,0,0,0,0,134,0,0,0
414062,0,0,0,0,10,0,0,0,0,0,3,0,10
116337,0,0,6,0,0,0,0,0,0,0,3,0,0
103106903,0,0,0,0,0,0,0,0,0,0,0,0,0
63908,765,724,538,743,653,325,782,605,777,578,477,715,740
63906,779,599,881,783,675,741,710,587,865,659,717,703,603
63905,4114,3363,3842,4378,3935,3662,3454,3209,4529,3435,3708,3570,2766
63904,0,0,0,0,0,0,0,0,0,0,0,0,0
121952,5,3,6,8,0,6,0,8,14,0,0,4,3
63901,1405,1084,1076,1115,1178,533,1504,832,1898,918,599,840,1519
105379030,0,0,0,0,0,0,0,0,0,0,0,0,0
153129,961,843,713,844,575,835,846,678,741,686,832,868,806
152831,5,0,0,0,0,3,0,0,0,0,0,0,0
100874002,11,0,7,13,14,6,3,6,7,3,3,3,3
100874007,0,0,0,0,0,0,0,0,0,0,0,0,0
101752334,685,154,427,408,250,148,431,331,458,36,196,369,398
8612,199,186,71,49,60,33,118,124,172,89,66,103,151
105374250,0,0,0,0,0,0,0,0,0,0,0,0,0
283888,6,5,0,0,0,0,6,0,4,3,0,0,11
90102,15401,13233,13872,16589,14149,18378,13830,11104,12511,12784,20350,15216,16447
10578,0,0,0,0,0,0,0,0,0,0,0,0,0
10579,1018,644,854,1048,908,772,760,872,1263,1062,875,811,645
10574,11211,9713,13275,13350,13070,15473,13443,10847,22826,12482,13681,11878,10796
10575,7885,6541,7906,8061,8682,9487,9252,7122,15772,8414,8680,8649,8108
10576,8749,7344,7922,9213,9107,10120,9429,7054,14077,7806,8126,9184,7112
10577,6383,6099,5330,3818,4605,4271,5067,3816,3706,3359,3256,3665,4766
10570,2148,2840,2690,868,1806,2713,2350,1091,1001,2063,4437,842,3882
10572,1945,1247,1899,1488,1460,1353,1304,1252,2110,1408,1189,1188,1214
10573,3514,2627,3609,3116,3604,3951,3806,3243,6032,3410,3302,3012,2839
101929378,14,6,0,0,0,0,0,0,0,0,3,3,0
100422943,1,2,0,0,1,1,2,0,3,2,2,3,9
8848,18293,16295,13734,12651,11505,10765,12846,13887,10204,11019,12727,13797,15345
8840,9294,8713,8077,9865,3475,5644,9189,6499,2498,9658,9263,9217,12082
8841,3727,3086,3888,3703,3431,3264,3428,2596,4434,2834,3457,3046,3544
8842,0,0,0,0,0,0,0,0,0,0,0,0,0
8843,3,3,3,0,2,0,0,0,2,3,0,3,0
8844,715,322,716,728,267,820,484,358,332,452,1567,598,674
8846,573,483,593,476,543,612,609,512,863,545,521,401,600
8847,144,92,117,122,92,76,166,78,167,118,87,101,139
115019,6,0,0,0,0,0,3,3,3,0,0,0,3
100422949,0,0,0,0,0,0,0,0,0,0,0,0,0
26818,4,7,9,7,9,4,8,6,10,3,3,4,6
26819,19,12,11,12,22,13,15,13,24,11,15,11,9
26816,26,9,26,11,22,9,21,10,10,8,9,7,12
26817,18,16,10,8,10,10,10,6,11,4,5,3,8
26814,12,4,12,12,8,5,19,11,15,8,5,7,16
26815,93,61,61,69,58,31,61,54,75,39,43,47,57
26812,1,3,3,1,2,4,3,4,6,2,4,1,4
26813,35,18,22,23,29,8,29,12,31,14,13,21,16
26810,0,1,0,0,1,0,2,0,2,0,0,1,1
26811,22,8,6,8,6,10,11,8,14,9,13,9,11
160065,0,0,0,0,0,0,0,0,0,0,0,0,0
149465,15,12,0,30,13,7,18,10,0,3,0,15,18
149466,0,0,0,0,0,0,0,0,0,0,0,0,0
149461,0,0,0,0,0,0,0,0,0,0,0,0,3
100129223,0,0,0,0,0,0,0,0,0,0,0,0,0
158960,120,70,108,60,80,73,88,59,76,88,84,96,82
100128176,0,0,0,0,0,0,0,0,0,0,0,0,0
54055,0,6,0,0,0,0,0,0,0,0,0,0,0
404281,243,229,293,289,243,210,214,200,405,220,251,276,152
728012,0,0,0,0,0,0,0,0,0,0,0,0,0
690,0,0,0,0,0,0,0,0,0,0,0,0,0
1545,23489,28946,13263,28325,9085,28316,21551,15388,3854,11332,23556,46834,23941
696,0,0,0,0,0,0,0,0,0,0,0,0,0
1543,10,3,0,10,14,3,9,6,20,0,7,0,12
1540,3087,3071,2944,3639,2979,3543,3442,2824,3917,3401,3380,3770,2956
695,0,0,0,0,0,0,0,0,0,0,0,0,0
699,344,143,296,521,1001,304,501,208,2264,345,203,127,253
58530,0,0,0,0,0,0,0,0,0,0,0,0,0
58531,0,0,0,0,0,0,0,0,0,0,0,0,0
1548,0,0,3,3,0,0,0,2,0,0,0,0,0
1549,0,0,0,0,0,0,0,0,0,0,0,0,0
101927438,0,0,0,0,0,0,0,0,0,0,0,0,0
100129597,0,0,0,0,0,0,0,0,0,0,0,0,0
79709,10619,6848,13262,12165,14444,13447,14474,12238,21921,12751,14237,12435,10407
79706,1408,1072,1362,1146,964,878,1122,829,1391,910,979,938,1196
79707,1158,778,850,1122,1066,871,1222,754,2053,949,1068,1106,1129
105370203,35,18,18,22,9,13,14,21,24,14,14,30,13
79705,3696,2170,1986,1694,1648,2832,2206,1946,2543,1958,3144,2364,2047
101927434,0,0,0,0,0,0,0,0,0,0,0,0,0
79703,372,412,402,350,302,361,281,222,288,297,313,394,235
79701,2133,1668,2296,2295,1990,2200,2424,1980,2876,2117,1970,2009,1961
104355289,0,0,0,0,0,0,0,0,0,0,0,0,0
104355288,0,0,0,0,0,0,0,0,0,0,0,0,0
104355285,0,0,0,0,0,0,0,0,0,0,0,0,0
104355287,0,0,0,0,0,0,0,0,0,0,0,0,0
104355286,0,0,0,0,0,0,0,0,0,0,0,0,0
55102,3736,3672,3568,3991,3436,3315,3474,2635,3751,3509,3707,3765,3538
55103,3999,3907,2790,3615,4196,3688,4004,2514,4480,2563,2952,2845,3727
55100,1878,1307,1650,1571,1501,1383,1735,1397,2001,1506,1419,1521,1618
55101,2256,1899,2516,1998,1887,2271,2155,1804,2921,2073,2302,2213,1750
55106,653,570,620,504,690,635,814,496,947,613,570,510,764
55107,121,193,236,162,253,211,137,118,105,136,103,56,73
55105,934,787,723,832,799,806,918,667,1131,743,868,803,959
55108,7076,5895,6623,7048,5558,5964,6917,5243,7017,5216,5754,5982,5770
55109,2202,2037,1749,2227,1638,2275,2341,1761,2546,1915,2122,2295,2130
221527,430,313,637,401,486,297,536,352,642,355,376,389,390
253152,33,5,8,38,9,4,3,0,11,0,0,0,0
108,53,22,22,53,0,19,14,3,7,9,48,6,45
115908,13063,7973,13226,6539,15466,6103,12068,6312,18936,6901,3509,4870,11768
9965,0,0,0,0,0,0,0,0,0,0,0,0,0
9966,202,386,63,224,11,80,47,26,6,70,61,65,100
9967,10937,9401,9944,10773,10722,8830,11786,8459,15435,9318,9376,9485,10484
9960,2182,1962,2006,1926,1933,1920,1984,1525,2466,1802,1894,1886,2177
9961,17490,11996,18701,20623,17344,21776,15812,15996,24905,19635,18364,16410,15333
9962,3169,3073,2441,2692,2305,2481,2853,2305,2898,2459,3184,2668,2637
9963,0,0,0,2,0,0,0,0,0,0,0,0,0
9968,4924,3181,4050,3519,3333,3822,4629,3708,4376,3818,4077,4014,3664
9969,6106,5745,5880,6093,5656,7133,6613,4928,6901,6326,7032,6597,6275
100996259,80,58,72,61,48,23,74,39,45,53,114,44,44
100996255,94,61,113,67,55,83,145,114,72,134,167,107,142
100996251,10,12,6,9,5,0,3,0,0,0,14,6,9
55818,6058,5944,5712,5207,5016,4677,6398,4232,5228,4005,5286,5179,5921
55819,4673,3190,3686,3132,2477,3707,3626,3056,3163,3440,3737,4402,3910
10861,27,6,22,8,5,5,18,23,5,24,11,16,15
55814,2419,2269,2099,2594,2238,2454,2743,2076,3542,2580,2778,2898,2811
55815,253,138,158,93,70,39,142,76,123,80,119,103,140
55816,461,714,674,893,436,675,482,614,872,456,416,135,682
55810,4340,3927,3890,4934,3908,5001,4073,3487,4585,4382,5352,4407,3980
55811,0,0,3,8,0,0,0,0,4,0,0,2,3
55812,695,526,462,403,364,431,519,412,444,410,465,462,604
55813,2915,1997,2256,2906,2633,2002,2787,2118,4096,2074,2057,2223,2216
442899,0,0,0,0,0,0,0,0,0,0,0,0,0
442898,0,1,0,0,0,0,0,0,0,0,0,0,0
100529097,759,571,379,660,366,408,588,511,539,370,531,514,418
57418,3333,1228,2827,3021,2494,3684,2514,2250,4147,2423,3285,2319,2581
57419,1167,68,46,338,329,803,49,70,2821,232,1186,104,189
57412,699,545,560,693,456,629,601,401,602,538,665,727,622
57413,0,0,6,0,0,0,0,0,0,3,0,0,0
57410,8841,6612,9393,7426,8759,8737,9230,7022,11662,7665,7734,6693,6791
57414,3832,2995,3427,3252,2650,3737,3089,2562,3083,3196,2608,3140,2779
57415,489,440,319,513,311,431,321,278,484,331,400,415,298
84108,782,634,626,833,570,626,556,482,862,459,597,554,523
84109,0,0,0,0,0,0,0,0,0,0,0,0,0
3689,837,519,461,1250,462,100,840,804,555,1431,339,248,460
3688,252842,240193,243360,243293,238461,237894,286737,215500,276300,194575,226246,214787,268625
148418,8,0,6,0,11,0,0,0,16,0,3,6,10
3683,3,0,3,0,0,6,3,0,3,0,0,2,0
84101,2,45,11,17,3,6,19,14,0,0,6,0,6
84102,521,606,682,828,580,624,848,550,870,731,584,766,774
84103,0,0,0,0,0,0,0,0,0,0,0,0,0
3687,0,0,0,0,6,0,0,0,0,0,0,0,0
84105,311,235,276,346,236,279,303,204,337,260,227,277,223
3685,45105,44622,44517,35205,37580,55991,45294,34274,36606,33500,53001,44006,39064
3684,0,0,0,0,0,0,0,0,0,0,0,0,0
26049,15,19,15,27,46,22,23,11,13,19,22,9,17
26048,1344,1051,1175,899,758,925,1227,848,938,972,1009,1094,1178
105369443,0,0,0,0,0,0,0,0,0,0,0,0,0
64928,1064,835,1872,1812,1635,1486,1436,1122,1552,1262,1137,1201,845
64924,3288,3236,2813,3417,3325,4661,4737,3185,5950,4082,4356,4210,4311
64925,1800,1288,1647,1582,1555,1568,1559,1242,1847,1492,1458,1382,1233
26043,1712,1668,1747,1763,1736,2654,2672,1969,2248,2358,2548,2123,2390
64927,1532,1031,1406,1366,999,1466,1403,1142,1457,1391,1297,1393,1374
26045,30,27,22,17,22,13,11,8,66,11,0,11,21
64921,1541,1343,1162,1546,1152,1228,1409,891,1162,1131,1100,1337,1428
26047,377,500,914,377,71,184,98,101,579,201,186,198,16
26046,3049,2875,2528,2856,2588,2807,3257,2261,3764,2695,2947,2890,3239
345778,1756,1528,1363,1760,1313,1352,1942,1257,2011,1454,1480,1803,2034
317705,0,0,0,0,0,0,0,0,0,0,0,0,0
317701,0,0,0,0,0,0,0,0,0,0,0,0,0
317703,0,0,0,0,0,0,0,0,0,0,0,0,0
373863,115,55,70,54,51,15,49,38,64,28,32,51,42
373861,9,20,80,38,19,12,22,20,39,27,34,70,22
138065,0,0,3,0,0,0,0,3,0,3,0,0,0
105369192,0,0,4,0,0,0,3,0,0,0,0,0,0
387707,11,0,0,0,3,0,0,0,0,0,0,0,6
387700,0,4,6,5,6,9,0,0,9,0,0,6,3
441925,0,0,0,0,0,0,0,0,0,0,0,0,0
440034,0,0,0,0,0,0,0,0,0,0,0,0,0
100129969,13,0,0,0,0,0,0,0,0,0,0,0,0
474338,27,40,48,55,45,53,46,25,61,35,31,46,70
100129961,70,66,98,70,51,55,46,31,54,35,33,30,44
100506108,0,0,0,0,0,0,0,0,0,3,0,0,0
83452,563,582,560,500,478,640,666,476,778,660,747,762,719
83451,551,337,307,483,272,418,333,304,620,388,330,380,293
83450,133,166,75,71,37,63,80,63,51,89,94,80,78
100131608,0,0,0,0,0,0,0,0,0,0,0,0,0
100033455,0,0,0,0,0,0,0,0,0,0,0,0,0
100033454,0,0,0,0,0,0,0,0,0,0,0,0,0
347736,0,0,0,0,0,0,0,0,0,0,0,0,0
100033456,0,0,0,0,0,0,0,0,0,0,0,0,0
100033451,0,0,0,0,0,0,0,0,0,0,0,0,0
347731,9,0,0,0,0,0,0,0,3,0,0,0,3
100033453,0,0,0,0,0,0,0,0,0,0,0,0,0
347733,3058,1690,3570,2979,2552,3674,2673,2444,3842,2482,3267,2147,2260
100033458,0,0,0,0,0,0,0,0,0,0,0,0,0
727758,323,246,238,319,153,143,261,157,206,146,187,202,196
83874,3236,2499,3083,3068,2246,3021,2943,2254,3215,2422,3230,2602,2299
401039,6,3,0,3,6,6,0,0,0,0,8,3,3
102464828,0,0,0,0,0,0,0,0,0,0,0,0,0
102464829,0,0,0,0,0,0,0,0,0,0,0,0,0
64799,76,87,89,61,114,74,92,62,85,56,89,94,69
102464827,0,0,0,0,0,0,0,0,0,0,0,0,0
401036,0,0,0,0,0,0,0,0,0,0,0,0,0
102464825,0,0,0,0,0,0,0,0,0,0,0,0,0
102464823,0,0,0,0,0,0,0,0,0,0,0,0,0
344558,3462,1645,1700,1224,1242,1920,1675,1600,1209,2223,3119,1940,1448
100859921,0,0,0,0,0,0,0,0,0,0,0,0,0
127829,3840,3085,3327,3402,2383,3295,2840,2414,3304,2511,3358,3108,2473
103910,21395,18947,23157,25996,21281,23388,23800,20995,33047,19276,20436,20679,16715
374768,0,0,0,0,0,3,0,0,0,0,0,0,0
4299,4363,3412,3116,4056,3356,3038,4343,3766,3771,3979,3817,4740,3985
4298,15501,10806,16514,12124,12833,12618,15697,13238,14754,13361,13290,14828,14154
100506100,76,40,43,44,57,62,37,43,44,43,34,60,57
4295,0,0,0,0,0,0,0,0,0,0,0,0,0
4294,1331,954,1383,1101,972,1399,1321,1085,1453,1219,1679,1251,1106
4297,7050,6080,6953,6929,5796,5708,8049,5612,7643,6610,7398,6859,7125
4296,2691,1725,2922,2398,2377,2669,2270,2185,3982,2476,2341,1992,1787
4291,878,765,781,712,676,849,794,522,841,717,873,625,751
4293,16,17,34,22,19,9,9,3,27,6,30,21,18
4292,2386,1750,1957,2291,2018,1928,2248,1780,3049,1795,1948,2081,1974
693120,2,0,0,0,0,0,0,0,1,0,0,0,2
100288123,0,0,0,0,0,0,0,0,0,0,0,0,0
1326,700,413,303,511,239,138,138,188,167,171,326,344,283
201158,875,997,950,755,950,570,935,656,793,580,689,599,1014
4741,295,425,188,393,249,803,149,42,2163,158,176,36,65
4747,0,6,0,9,0,5,3,3,64,0,0,6,0
4745,0,0,0,0,0,0,0,0,0,0,0,0,0
4744,231,181,186,212,322,121,138,117,342,111,149,109,126
693125,0,0,0,0,0,0,0,0,0,0,0,0,0
693156,0,0,0,0,0,0,0,0,0,0,0,0,0
27068,2030,1419,1567,1573,1475,2163,1653,1413,2899,1767,1508,1871,1300
693154,0,0,0,0,0,0,0,0,0,0,0,0,0
693155,31,17,20,18,26,7,34,12,21,8,14,12,15
693152,0,0,0,0,1,0,0,0,0,0,0,0,0
693153,1,1,1,1,1,1,1,1,1,1,1,1,1
693151,0,0,0,0,0,0,1,0,0,0,0,0,0
693158,2,2,3,3,2,0,8,0,3,0,2,3,0
693159,0,1,0,0,0,0,1,0,0,0,0,1,0
100616254,0,0,0,0,0,0,0,0,0,0,0,0,0
100616255,0,0,0,0,0,0,0,0,0,0,0,0,0
100616256,1,1,2,1,1,1,1,1,2,1,1,1,1
100616257,0,1,0,0,0,0,0,0,2,0,0,0,0
100616250,0,0,1,0,0,3,1,0,2,1,2,0,2
494558,0,0,0,0,0,0,0,0,0,0,0,0,0
100616252,0,0,0,0,0,0,0,0,0,0,0,0,0
100616253,0,0,0,0,0,0,0,0,0,0,0,0,0
100616258,0,0,0,0,0,0,0,0,0,0,0,0,0
100616259,0,0,0,0,0,0,0,0,0,0,0,0,1
80162,4479,1979,2858,1828,1556,910,2696,1685,1459,1874,1278,2027,1973
10826,1417,849,618,394,381,330,572,380,250,480,450,599,693
80161,1185,357,5,876,382,0,486,121,9,603,5,7,301
80167,690,470,390,389,390,395,503,212,425,375,396,374,491
80164,35,21,17,0,9,6,3,0,7,11,11,6,9
80168,0,0,0,0,0,0,0,0,0,0,0,0,0
80169,1075,758,928,852,603,783,769,664,709,719,848,970,801
10824,0,0,0,0,0,0,0,0,0,0,0,0,0
6187,92840,77013,128825,78896,92515,114727,106575,87545,134308,107735,89237,99401,112302
6185,30915,22945,31169,30820,32994,33084,42115,31917,45430,27810,26160,29133,24312
6184,16507,13515,18959,18921,22480,21968,22332,16483,35932,18635,20227,16624,16068
6183,1333,854,1263,1229,1234,1419,1135,982,2083,1212,1166,1099,912
6182,2335,1584,2667,2199,2493,3155,2711,2389,5595,2738,2685,2255,1954
6181,23640,18078,29262,21300,19636,22692,21103,18643,23475,21045,20513,21484,22196
6189,61295,55178,64084,55366,56475,74582,66368,53576,65240,68174,67375,74410,76479
6188,54186,45971,68599,46556,50293,60862,53199,46779,57418,58020,51012,59649,65425
56265,239,15,6,9,3,0,0,0,0,0,3,0,0
6362,0,0,0,0,0,0,0,0,0,0,0,0,0
10379,3526,2098,2716,2479,2309,1886,2591,2269,2457,2017,1903,2360,2062
10376,54065,39144,71204,89164,103169,72997,67221,46413,173744,68196,60821,45908,48437
10370,39465,28215,32431,55718,33986,22845,29106,27725,35884,27507,19549,27292,27542
10371,258,150,107,114,220,130,175,80,743,209,42,48,107
104797538,0,0,0,3,0,0,0,0,0,0,0,0,0
100190949,0,0,0,0,0,0,0,0,0,0,0,0,0
163778,0,0,0,0,0,0,0,0,0,0,0,0,0
100190940,0,0,0,0,0,0,0,0,0,0,0,0,0
104797537,0,0,0,0,0,0,0,0,0,0,0,0,0
104797536,0,0,0,0,0,0,3,0,0,0,0,0,0
6239,2858,1952,2561,2637,2138,2273,2753,2203,3065,2603,2954,2610,2410
6238,37693,24820,37784,35100,36490,31485,35160,26565,47454,27625,29628,27453,24604
6235,11607,8016,12824,8858,8839,10585,8584,8038,10596,9244,7895,9604,9631
6234,17832,10398,16038,10889,10827,14874,9268,9552,12343,12393,12627,11428,11496
6237,8224,5979,7517,7475,4991,9501,5359,5225,6253,5920,7781,7234,5196
6236,125,161,189,324,31,52,51,121,30,289,190,167,200
6231,8344,5826,8054,7956,8235,7160,14851,11325,11944,18581,5539,13514,4959
6230,25805,22397,24870,22457,21422,27535,22342,18461,24974,21522,20886,23153,26147
